homo,index,lumo
-0.2295,38606,0.0932
-0.211,38607,0.0915
-0.2368,38608,0.0764
-0.2413,38609,0.0917
-0.2266,38610,0.0905
-0.2208,38611,0.0848
-0.2288,38612,0.0902
-0.2234,38613,0.0826
-0.2327,38614,0.0772
-0.2349,38615,0.0805
-0.2424,38616,0.0693
-0.2167,38617,0.0907
-0.2237,38618,0.0819
-0.2162,38619,0.0798
-0.2292,38620,0.0818
-0.2215,38621,0.0808
-0.2552,38622,0.0829
-0.2312,38623,0.0749
-0.2301,38624,0.0716
-0.231,38625,0.0837
-0.2518,38626,0.0983
-0.222,38627,0.086
-0.2333,38628,0.0866
-0.2429,38629,0.0661
-0.2339,38630,0.0896
-0.2246,38631,0.0683
-0.2272,38632,0.0774
-0.2368,38633,0.0843
-0.2221,38634,0.0659
-0.2177,38635,0.0739
-0.2268,38636,0.0761
-0.2298,38637,0.0095
-0.2261,38638,0.0243
-0.235,38639,0.0164
-0.2516,38640,-0.0066
-0.2418,38641,0.0003
-0.2253,38642,0.0268
-0.225,38643,0.0148
-0.2267,38644,0.0018
-0.2237,38645,0.0182
-0.2308,38646,0.004
-0.231,38647,0.0299
-0.239,38648,0.0253
-0.2338,38649,0.0096
-0.2114,38650,0.0033
-0.2323,38651,0.0243
-0.2229,38652,0.0162
-0.2297,38653,0.0288
-0.2454,38654,0.0216
-0.2417,38655,0.0165
-0.2303,38656,0.0194
-0.2471,38657,0.01
-0.2257,38658,0.0149
-0.2377,38659,0.0153
-0.2333,38660,0.0286
-0.2456,38661,0.0238
-0.2341,38662,0.0315
-0.2436,38663,0.023
-0.2272,38664,0.0183
-0.2285,38665,0.0307
-0.2315,38666,0.0297
-0.2272,38667,0.0208
-0.2414,38668,0.0286
-0.2388,38669,0.0223
-0.2412,38670,0.021
-0.2428,38671,0.0181
-0.2263,38672,0.0127
-0.2215,38673,0.0043
-0.2361,38674,0.0227
-0.251,38675,0.0793
-0.2607,38676,0.0775
-0.2263,38677,0.0751
-0.2372,38678,0.0766
-0.2125,38679,0.0822
-0.2428,38680,0.0826
-0.231,38681,0.0767
-0.2142,38682,0.0064
-0.2317,38683,0.0203
-0.2386,38684,0.0114
-0.239,38685,0.0127
-0.2359,38686,0.0184
-0.2448,38687,0.009
-0.227,38688,0.0057
-0.2379,38689,-0.0022
-0.2862,38690,0.0785
-0.2355,38691,0.0798
-0.2423,38692,0.0856
-0.2462,38693,0.0805
-0.2486,38694,0.0818
-0.2362,38695,0.0804
-0.2468,38696,0.0829
-0.2092,38697,0.0898
-0.212,38698,0.0243
-0.2199,38699,0.0165
-0.2186,38700,0.0153
-0.2159,38701,0.0189
-0.2286,38702,0.0113
-0.2182,38703,0.0157
-0.2327,38704,0.004
-0.2265,38705,0.0044
-0.2356,38706,0.0244
-0.237,38707,0.0164
-0.242,38708,0.0174
-0.2472,38709,0.012
-0.2325,38710,0.0063
-0.2393,38711,0.0016
-0.2351,38712,0.0777
-0.2359,38713,0.0799
-0.2377,38714,0.0842
-0.2323,38715,0.0793
-0.2428,38716,0.0793
-0.239,38717,0.078
-0.2366,38718,0.087
-0.2481,38719,0.0799
-0.2314,38720,0.0775
-0.2296,38721,0.0804
-0.2502,38722,0.074
-0.247,38723,0.0687
-0.2528,38724,0.073
-0.2281,38725,0.0782
-0.2385,38726,0.0772
-0.2329,38727,0.082
-0.2221,38728,0.0808
-0.2376,38729,0.0807
-0.2418,38730,0.0824
-0.2277,38731,0.0866
-0.2278,38732,0.0819
-0.2609,38733,0.0858
-0.223,38734,0.0869
-0.2372,38735,0.0838
-0.23,38736,0.0903
-0.2088,38737,0.0915
-0.2443,38738,0.0795
-0.2335,38739,0.0253
-0.2325,38740,0.0134
-0.235,38741,0.0149
-0.2078,38742,0.0004
-0.2409,38743,0.0037
-0.2284,38744,0.0253
-0.2361,38745,0.0146
-0.2303,38746,0.0048
-0.2398,38747,-0.0065
-0.2309,38748,0.0115
-0.2396,38749,0.002
-0.2711,38750,0.0742
-0.2365,38751,0.0763
-0.2334,38752,0.0718
-0.2362,38753,0.0737
-0.229,38754,0.0664
-0.245,38755,0.0757
-0.2377,38756,0.0772
-0.2481,38757,0.0761
-0.2508,38758,0.0781
-0.2165,38759,0.0712
-0.2371,38760,0.0752
-0.2368,38761,0.0785
-0.2458,38762,0.0811
-0.2382,38763,0.065
-0.2433,38764,0.0802
-0.2534,38765,0.0795
-0.2217,38766,0.0077
-0.2305,38767,-0.003
-0.2313,38768,0.021
-0.2392,38769,0.016
-0.2467,38770,0.006
-0.2429,38771,0.0114
-0.2514,38772,0.0015
-0.261,38773,-0.0089
-0.2268,38774,0.0185
-0.2199,38775,0.0651
-0.2195,38776,0.0779
-0.2449,38777,0.081
-0.2307,38778,0.0697
-0.2406,38779,0.078
-0.2179,38780,0.0639
-0.2292,38781,0.067
-0.2253,38782,0.0813
-0.2096,38783,0.0763
-0.2268,38784,0.0751
-0.2231,38785,0.0738
-0.2117,38786,0.0754
-0.2246,38787,0.0674
-0.2503,38788,0.0763
-0.2393,38789,0.0702
-0.2183,38790,0.0601
-0.2369,38791,0.053
-0.2377,38792,0.0733
-0.214,38793,0.0708
-0.2061,38794,0.0656
-0.2506,38795,0.0873
-0.2301,38796,0.078
-0.2163,38797,0.0593
-0.197,38798,0.0785
-0.2401,38799,0.0648
-0.2282,38800,0.0819
-0.2084,38801,0.0698
-0.2308,38802,0.0226
-0.2437,38803,0.018
-0.227,38804,0.0116
-0.2398,38805,0.0118
-0.2421,38806,0.0056
-0.2265,38807,0.0188
-0.2468,38808,0.009
-0.2376,38809,0.0159
-0.2347,38810,0.0306
-0.2481,38811,0.0243
-0.2365,38812,0.0311
-0.2458,38813,0.0223
-0.231,38814,0.0247
-0.2567,38815,0.016
-0.1961,38816,0.0299
-0.2334,38817,0.0272
-0.2038,38818,0.0219
-0.2342,38819,0.0333
-0.2376,38820,0.0235
-0.2452,38821,0.0323
-0.246,38822,0.0266
-0.2174,38823,0.017
-0.2408,38824,0.0241
-0.2499,38825,0.0208
-0.2288,38826,0.028
-0.2347,38827,0.0163
-0.2369,38828,0.0265
-0.2191,38829,0.08
-0.2186,38830,0.073
-0.2192,38831,0.0846
-0.2267,38832,0.0796
-0.2263,38833,0.0781
-0.2398,38834,0.0789
-0.2201,38835,0.0854
-0.2552,38836,0.074
-0.2421,38837,0.072
-0.242,38838,0.0762
-0.2515,38839,0.0744
-0.2489,38840,0.0775
-0.2375,38841,0.0786
-0.2243,38842,0.0745
-0.2346,38843,0.0728
-0.2303,38844,0.0799
-0.2566,38845,0.0787
-0.2361,38846,0.0715
-0.2507,38847,0.0772
-0.2449,38848,0.0858
-0.2368,38849,0.0717
-0.2419,38850,0.0792
-0.2452,38851,0.0697
-0.256,38852,0.0867
-0.2427,38853,0.0701
-0.2538,38854,0.0756
-0.2301,38855,0.0792
-0.2644,38856,0.0754
-0.2291,38857,0.0774
-0.2293,38858,0.0783
-0.2356,38859,0.0802
-0.2417,38860,0.0793
-0.2378,38861,0.0819
-0.2046,38862,0.0805
-0.2136,38863,0.0877
-0.2123,38864,0.0735
-0.2442,38865,0.0788
-0.2308,38866,0.0754
-0.1983,38867,0.0755
-0.2392,38868,0.0799
-0.2396,38869,0.0799
-0.2752,38870,0.0848
-0.2339,38871,0.0853
-0.2423,38872,0.087
-0.2342,38873,0.0877
-0.2312,38874,0.0846
-0.2428,38875,0.0842
-0.2511,38876,0.0841
-0.2216,38877,0.0907
-0.2373,38878,0.0881
-0.2225,38879,0.0888
-0.219,38880,0.0746
-0.2351,38881,0.0904
-0.2429,38882,0.0817
-0.2414,38883,0.088
-0.2218,38884,0.004
-0.2218,38885,0.0237
-0.2299,38886,0.0255
-0.2322,38887,0.0123
-0.2287,38888,0.0203
-0.2268,38889,0.0133
-0.2178,38890,0.0204
-0.2353,38891,0.0095
-0.2285,38892,0.0177
-0.2372,38893,0.0057
-0.2377,38894,0.0062
-0.2434,38895,-0.0064
-0.254,38896,0.0737
-0.2183,38897,0.0689
-0.2421,38898,0.0772
-0.2147,38899,0.0776
-0.228,38900,0.0771
-0.225,38901,0.0547
-0.259,38902,0.0806
-0.2461,38903,0.0767
-0.2184,38904,0.0257
-0.2241,38905,0.0139
-0.221,38906,0.0048
-0.2309,38907,0.0147
-0.2426,38908,-0.0016
-0.2232,38909,0.0194
-0.2309,38910,0.0108
-0.2152,38911,0.0084
-0.2274,38912,0.0077
-0.2333,38913,-0.0009
-0.2115,38914,0.0224
-0.2247,38915,0.015
-0.2198,38916,0.0139
-0.2234,38917,0.0144
-0.2322,38918,0.006
-0.2098,38919,0.0095
-0.2227,38920,0.0047
-0.2302,38921,-0.0035
-0.2149,38922,0.0136
-0.2283,38923,0.005
-0.2245,38924,-0.0007
-0.2547,38925,0.0744
-0.2385,38926,0.0704
-0.2087,38927,0.0646
-0.2322,38928,0.0754
-0.2455,38929,0.0695
-0.2343,38930,0.079
-0.2075,38931,0.0665
-0.2367,38932,0.0735
-0.2022,38933,0.0628
-0.2284,38934,0.0736
-0.2184,38935,0.0542
-0.2741,38936,0.0849
-0.2341,38937,0.0875
-0.2437,38938,0.0916
-0.2355,38939,0.0861
-0.2452,38940,0.0896
-0.2362,38941,0.0784
-0.2352,38942,0.0807
-0.2435,38943,0.0813
-0.2367,38944,0.0765
-0.2443,38945,0.0701
-0.2314,38946,0.0839
-0.2248,38947,0.0852
-0.2371,38948,0.0839
-0.2461,38949,0.0858
-0.2226,38950,0.077
-0.2233,38951,0.0692
-0.2302,38952,0.0806
-0.2558,38953,0.073
-0.2359,38954,0.0725
-0.2433,38955,0.0717
-0.2269,38956,0.0729
-0.2436,38957,0.0787
-0.2235,38958,0.0821
-0.2516,38959,0.0769
-0.2316,38960,0.0781
-0.2392,38961,0.0825
-0.2336,38962,0.0794
-0.2409,38963,0.0755
-0.2395,38964,0.0801
-0.2232,38965,0.0706
-0.2544,38966,0.0826
-0.236,38967,0.0781
-0.231,38968,0.0644
-0.2458,38969,0.0728
-0.2442,38970,0.0804
-0.2418,38971,0.0926
-0.2212,38972,0.0945
-0.2397,38973,0.0984
-0.2396,38974,0.0969
-0.2322,38975,0.096
-0.2378,38976,0.0949
-0.2251,38977,0.0923
-0.2505,38978,0.0949
-0.2436,38979,0.0882
-0.2484,38980,0.0913
-0.2393,38981,0.0894
-0.2503,38982,0.0784
-0.2397,38983,0.0833
-0.2402,38984,0.0844
-0.2471,38985,0.0824
-0.2445,38986,0.0828
-0.2514,38987,0.0799
-0.2261,38988,0.0781
-0.2176,38989,0.0765
-0.2308,38990,0.0741
-0.2309,38991,0.0725
-0.2277,38992,0.0662
-0.2313,38993,0.0853
-0.2263,38994,0.0909
-0.2359,38995,0.0831
-0.202,38996,-0.0069
-0.2137,38997,-0.0199
-0.1999,38998,-0.0111
-0.2056,38999,-0.0156
-0.2144,39000,-0.0229
-0.1996,39001,0.002
-0.2519,39002,-0.023
-0.2073,39003,-0.0037
-0.2235,39004,-0.0133
-0.2086,39005,-0.0064
-0.2063,39006,0.0214
-0.2186,39007,-0.01
-0.2099,39008,0.0081
-0.2295,39009,-0.0032
-0.2078,39010,0.0092
-0.199,39011,-0.0094
-0.2117,39012,-0.0223
-0.2298,39013,0.0032
-0.2265,39014,0.0261
-0.2384,39015,0.013
-0.2158,39016,0.0241
-0.2405,39017,0.025
-0.228,39018,0.0141
-0.2325,39019,0.0219
-0.2248,39020,0.0281
-0.2329,39021,0.0285
-0.2467,39022,0.0203
-0.2351,39023,0.0163
-0.243,39024,0.0076
-0.2124,39025,0.0244
-0.2121,39026,0.0159
-0.2248,39027,0.014
-0.2373,39028,0.0295
-0.2511,39029,0.0167
-0.2154,39030,0.033
-0.2402,39031,0.0144
-0.2159,39032,0.0279
-0.2411,39033,0.0072
-0.2161,39034,0.0202
-0.2317,39035,0.0083
-0.2213,39036,0.002
-0.2306,39037,0.0026
-0.2443,39038,-0.0024
-0.2432,39039,0.0047
-0.2321,39040,0.0184
-0.2192,39041,-0.0005
-0.2402,39042,0.0097
-0.2281,39043,0.0192
-0.2298,39044,0.0217
-0.2288,39045,0.0063
-0.2415,39046,0.0149
-0.2239,39047,0.0147
-0.2336,39048,0.0012
-0.2193,39049,0.0038
-0.2262,39050,-0.0075
-0.2289,39051,0.0085
-0.2166,39052,0.0181
-0.2187,39053,0.0136
-0.232,39054,0.0004
-0.2325,39055,0.0037
-0.2218,39056,0.0113
-0.2312,39057,0.003
-0.2354,39058,-0.0023
-0.2462,39059,-0.0109
-0.2335,39060,0.0313
-0.2228,39061,0.0217
-0.2391,39062,0.0157
-0.2414,39063,0.0259
-0.2247,39064,0.0209
-0.2362,39065,0.0144
-0.243,39066,0.023
-0.2331,39067,0.0089
-0.2437,39068,0.0074
-0.2526,39069,0.0055
-0.229,39070,-0.0069
-0.2318,39071,-0.0135
-0.2315,39072,0.0256
-0.2346,39073,0.0033
-0.2325,39074,0.0157
-0.2423,39075,-0.0058
-0.2316,39076,0.0162
-0.2313,39077,0.0028
-0.2248,39078,0.0179
-0.2366,39079,0.0066
-0.2294,39080,0.0199
-0.2459,39081,0.0088
-0.2218,39082,0.0104
-0.2331,39083,0.0099
-0.2538,39084,-0.0028
-0.2374,39085,0.0058
-0.2361,39086,0.0224
-0.2493,39087,0.0107
-0.2306,39088,0.0137
-0.2293,39089,0.0133
-0.2513,39090,-0.0013
-0.2391,39091,0.0072
-0.2699,39092,0.0825
-0.2423,39093,0.0855
-0.2406,39094,0.0855
-0.238,39095,0.0819
-0.2463,39096,0.0882
-0.2287,39097,0.0788
-0.2358,39098,0.0762
-0.2417,39099,0.0771
-0.2332,39100,0.0773
-0.2342,39101,0.0802
-0.2426,39102,0.0767
-0.2395,39103,0.0757
-0.2468,39104,0.0766
-0.2394,39105,0.0857
-0.2509,39106,0.0692
-0.2402,39107,0.0781
-0.2387,39108,0.0873
-0.2419,39109,0.0746
-0.2427,39110,0.0818
-0.2279,39111,0.0793
-0.2319,39112,0.057
-0.2372,39113,0.0697
-0.2278,39114,0.073
-0.2328,39115,0.0624
-0.2365,39116,0.0666
-0.1968,39117,0.0807
-0.2422,39118,0.0837
-0.2444,39119,0.0746
-0.2465,39120,0.0649
-0.2276,39121,0.0713
-0.2494,39122,0.0753
-0.2324,39123,0.0804
-0.2563,39124,0.0869
-0.234,39125,0.0777
-0.241,39126,0.0757
-0.2374,39127,0.0677
-0.24,39128,0.0859
-0.2455,39129,0.0755
-0.2261,39130,0.0792
-0.2321,39131,0.0769
-0.2355,39132,0.0671
-0.2262,39133,0.086
-0.2295,39134,0.0686
-0.2364,39135,0.0685
-0.2536,39136,0.0889
-0.2345,39137,0.0736
-0.2469,39138,0.0864
-0.2309,39139,0.0751
-0.2407,39140,0.0723
-0.238,39141,0.0732
-0.2476,39142,0.0723
-0.2253,39143,0.0712
-0.2436,39144,0.0666
-0.2516,39145,0.0699
-0.205,39146,0.007
-0.2156,39147,-0.012
-0.2286,39148,-0.0321
-0.2222,39149,-0.0181
-0.2365,39150,0.0031
-0.224,39151,0.0207
-0.2442,39152,0.0062
-0.2321,39153,0.0159
-0.2215,39154,-0.0052
-0.2306,39155,0.0102
-0.2401,39156,-0.0136
-0.2491,39157,-0.0081
-0.2096,39158,0.0323
-0.2046,39159,0.0207
-0.2379,39160,0.0274
-0.2128,39161,0.0186
-0.2088,39162,0.0054
-0.2168,39163,0.0224
-0.2227,39164,0.0275
-0.2466,39165,0.0148
-0.2286,39166,0.0185
-0.2196,39167,0.0226
-0.2482,39168,0.0079
-0.2284,39171,0.0793
-0.2002,39174,0.0408
-0.2326,39190,0.0255
-0.2422,39191,0.0134
-0.238,39192,0.0201
-0.2298,39193,0.0076
-0.2361,39194,0.008
-0.2464,39195,-0.0048
-0.2261,39196,0.0192
-0.24,39197,0.0053
-0.2197,39198,0.0155
-0.2042,39199,0.0076
-0.2292,39200,0.0084
-0.2327,39201,-0.0065
-0.2334,39202,0.0304
-0.2364,39203,0.0219
-0.2429,39204,0.0172
-0.233,39205,0.0205
-0.2417,39206,0.0111
-0.2442,39207,0.0202
-0.2376,39208,0.0133
-0.2488,39209,0.0076
-0.2222,39210,0.0794
-0.2355,39211,0.0654
-0.254,39212,0.0746
-0.242,39213,0.0717
-0.2524,39214,0.0816
-0.2437,39215,0.0782
-0.2362,39216,0.0659
-0.2427,39217,0.058
-0.236,39218,0.0791
-0.2228,39219,0.0823
-0.2421,39220,0.0817
-0.2444,39221,0.0707
-0.2049,39222,0.0209
-0.2048,39223,0.0142
-0.2096,39224,0.0103
-0.2222,39225,0.0082
-0.2184,39226,0.006
-0.2272,39227,-0.0035
-0.2077,39228,0.0118
-0.2172,39229,-0.0006
-0.2143,39230,0.0003
-0.2353,39231,-0.0075
-0.2286,39232,0.0718
-0.2362,39233,0.0697
-0.2544,39234,0.0825
-0.2359,39235,0.0822
-0.2206,39236,0.0717
-0.2502,39237,0.082
-0.2283,39238,0.0787
-0.2296,39239,0.0822
-0.235,39240,0.0794
-0.2259,39241,0.0765
-0.2569,39242,0.0752
-0.219,39243,0.0138
-0.2271,39244,0.0084
-0.2249,39245,0.0094
-0.2393,39246,0.0037
-0.2387,39247,-0.0122
-0.2435,39248,-0.0053
-0.2138,39249,0.0288
-0.2276,39250,0.0204
-0.2226,39251,0.0165
-0.2414,39252,0.01
-0.2209,39253,0.0205
-0.2359,39254,0.0102
-0.2123,39255,0.0178
-0.2325,39256,0.01
-0.2215,39257,0.0088
-0.2394,39258,-0.0002
-0.2381,39259,0.0847
-0.244,39260,0.0812
-0.2299,39261,0.0774
-0.2216,39262,0.0828
-0.2424,39263,0.0791
-0.2527,39264,0.0838
-0.2347,39265,0.0833
-0.2402,39266,0.0802
-0.2317,39267,0.0853
-0.2151,39268,0.0797
-0.2367,39269,0.0872
-0.2376,39270,0.0813
-0.2334,39271,0.072
-0.2261,39272,0.0807
-0.2429,39273,0.0744
-0.2557,39274,0.0735
-0.2337,39275,0.0794
-0.2469,39276,0.0723
-0.2283,39277,0.0842
-0.2389,39278,0.078
-0.246,39279,0.0722
-0.2498,39280,0.0739
-0.2626,39281,0.0589
-0.2744,39282,0.0709
-0.2391,39283,0.0689
-0.2384,39284,0.0703
-0.2424,39285,0.0655
-0.249,39286,0.0631
-0.2434,39287,0.0706
-0.2418,39288,0.077
-0.2475,39289,0.0759
-0.2567,39290,0.0675
-0.269,39291,0.0777
-0.2357,39292,0.0816
-0.2376,39293,0.0804
-0.2405,39294,0.0767
-0.2374,39295,0.0809
-0.2516,39296,0.0791
-0.2362,39297,0.0794
-0.2084,39298,0.0835
-0.2303,39299,0.0809
-0.2361,39300,0.0807
-0.2314,39301,0.076
-0.2313,39302,0.0708
-0.2392,39303,0.0776
-0.2242,39304,0.0667
-0.2363,39305,0.0668
-0.2341,39306,0.0792
-0.2408,39307,0.073
-0.2222,39308,0.0675
-0.2509,39309,0.0782
-0.2369,39310,0.0781
-0.2404,39311,0.071
-0.2199,39312,0.0779
-0.2379,39313,0.0774
-0.2125,39314,0.0789
-0.2451,39315,0.0756
-0.2215,39316,0.0752
-0.2276,39317,0.0737
-0.2366,39318,0.0737
-0.2356,39319,0.0699
-0.2576,39320,0.0817
-0.2484,39321,0.079
-0.2316,39322,0.0706
-0.2187,39323,0.0581
-0.2383,39324,0.0667
-0.2428,39325,0.0683
-0.2505,39326,0.0592
-0.2424,39327,0.0806
-0.249,39328,0.0871
-0.2233,39329,0.0862
-0.2397,39330,0.0805
-0.2409,39331,0.0856
-0.2385,39332,0.0793
-0.2392,39333,0.0858
-0.2367,39334,0.0828
-0.2414,39335,0.0803
-0.2528,39336,0.0831
-0.2216,39337,0.0887
-0.2278,39338,0.0797
-0.2319,39339,0.0846
-0.2297,39340,0.0905
-0.241,39341,0.0846
-0.2384,39342,0.0767
-0.2517,39343,0.0849
-0.2472,39344,0.0836
-0.2624,39345,0.0746
-0.247,39346,0.0827
-0.2347,39347,0.0684
-0.2487,39348,0.0806
-0.2354,39349,0.0755
-0.2448,39350,0.0715
-0.2361,39351,0.0775
-0.2345,39352,0.0838
-0.2428,39353,0.0605
-0.2483,39354,0.0682
-0.2132,39355,0.0228
-0.2137,39356,0.0129
-0.2385,39357,0.0246
-0.2123,39358,0.014
-0.2126,39359,0.0024
-0.2191,39360,0.0089
-0.2302,39361,0.0029
-0.2249,39362,0.019
-0.238,39363,0.0099
-0.2236,39364,0.0189
-0.2258,39365,0.0141
-0.2478,39366,0.0092
-0.2472,39367,0.0032
-0.2302,39368,0.0172
-0.2339,39369,0.0072
-0.2397,39370,0.0057
-0.234,39371,0.0066
-0.2423,39372,-0.0045
-0.2122,39373,-0.0105
-0.2234,39374,-0.0111
-0.21,39375,-0.0101
-0.2233,39376,-0.02
-0.2334,39377,0.0309
-0.2366,39378,0.0062
-0.2268,39379,0.038
-0.2292,39380,0.0334
-0.2314,39381,0.0063
-0.2303,39382,0.0348
-0.2408,39383,0.0235
-0.238,39384,0.027
-0.2377,39385,0.081
-0.2426,39386,0.0723
-0.2572,39387,0.0693
-0.2519,39388,0.0679
-0.2552,39389,0.0559
-0.2467,39390,0.082
-0.2169,39391,0.0773
-0.2384,39392,0.084
-0.2409,39393,0.0815
-0.2251,39394,0.0732
-0.232,39395,0.0835
-0.2206,39396,0.071
-0.2373,39397,0.0956
-0.2225,39398,0.0798
-0.2583,39399,0.0769
-0.2339,39400,0.0803
-0.2369,39401,0.0785
-0.211,39402,0.0784
-0.242,39403,0.075
-0.2423,39404,0.0756
-0.2293,39405,0.0697
-0.2395,39406,0.0767
-0.2421,39407,0.063
-0.2315,39408,0.064
-0.2495,39409,0.0552
-0.2127,39410,0.0691
-0.2201,39411,0.0819
-0.2419,39412,0.0804
-0.2519,39413,0.0837
-0.2222,39414,0.0794
-0.2444,39415,0.0757
-0.2134,39416,0.0813
-0.23,39417,0.0677
-0.2376,39418,0.0815
-0.211,39419,0.0843
-0.2353,39420,0.0802
-0.2153,39421,0.0776
-0.2308,39422,0.086
-0.2369,39423,0.0689
-0.2419,39424,0.071
-0.2588,39425,0.0672
-0.2399,39426,0.0611
-0.2461,39427,0.0631
-0.2529,39428,0.0502
-0.2515,39429,0.089
-0.2182,39430,0.0757
-0.2378,39431,0.0769
-0.2351,39432,0.0838
-0.2265,39433,0.0714
-0.2448,39434,0.0846
-0.2266,39435,0.0715
-0.2397,39436,0.068
-0.2398,39437,0.0896
-0.2217,39438,0.0726
-0.242,39439,0.076
-0.249,39440,0.0807
-0.2342,39441,0.0643
-0.242,39442,0.0777
-0.2432,39443,0.0752
-0.2518,39444,0.0797
-0.2468,39445,0.0686
-0.253,39446,0.0675
-0.2298,39447,0.0753
-0.225,39448,0.0747
-0.2419,39449,0.0692
-0.2511,39450,0.0725
-0.2489,39451,0.0586
-0.2533,39452,0.0566
-0.2277,39453,0.0193
-0.235,39454,0.0197
-0.2357,39455,0.0247
-0.2477,39456,0.0049
-0.2335,39457,0.003
-0.2548,39458,0.0017
-0.2352,39459,0.019
-0.2149,39460,0.0083
-0.227,39461,0.0291
-0.2461,39462,0
-0.2473,39463,0.0049
-0.2546,39464,-0.0035
-0.2395,39465,0.0188
-0.238,39466,0.0056
-0.2483,39467,-0.003
-0.2331,39468,0.0258
-0.2342,39469,0.0141
-0.2353,39470,0.0241
-0.244,39471,0.0107
-0.2381,39472,0.0002
-0.2346,39473,0.0145
-0.232,39474,0.0165
-0.241,39475,0.0061
-0.2154,39476,-0.0054
-0.2187,39477,0.0191
-0.2339,39478,0.0056
-0.2308,39479,0.0049
-0.2229,39480,0.015
-0.2426,39481,-0.005
-0.2162,39482,0.0103
-0.2207,39483,0.016
-0.2254,39484,0.0027
-0.2359,39485,-0.0003
-0.2318,39486,0.0057
-0.2408,39487,-0.0056
-0.2243,39488,0.0109
-0.2351,39489,-0.0004
-0.2226,39490,0.0201
-0.2363,39491,0.0089
-0.2564,39492,0.0737
-0.226,39493,0.0794
-0.2422,39494,0.0811
-0.2448,39495,0.0777
-0.2169,39496,0.0866
-0.2383,39497,0.0843
-0.2227,39498,0.0735
-0.2568,39499,0.0871
-0.2184,39500,0.0811
-0.2281,39501,0.0792
-0.2308,39502,0.0805
-0.2261,39503,0.0809
-0.2193,39504,0.0775
-0.2281,39505,0.0727
-0.2359,39506,0.0688
-0.254,39507,0.0824
-0.2333,39508,0.0674
-0.2449,39509,0.0781
-0.2525,39510,0.0768
-0.2325,39511,0.0677
-0.2417,39512,0.0753
-0.2511,39513,0.0778
-0.2142,39514,0.0079
-0.206,39515,0.0143
-0.2142,39516,0.0013
-0.2359,39517,-0.0205
-0.2162,39518,0.0192
-0.219,39519,0.0111
-0.2309,39520,0.0011
-0.2356,39521,-0.0097
-0.244,39522,-0.0144
-0.2177,39523,0.0021
-0.2398,39524,0.0012
-0.2372,39525,0.0062
-0.2319,39526,-0.0092
-0.2456,39527,-0.0095
-0.2011,39528,0.0146
-0.2041,39529,0.0002
-0.2016,39530,0.0043
-0.2135,39531,-0.0055
-0.2058,39532,0.0186
-0.2048,39533,0.0072
-0.2257,39534,0.0096
-0.2114,39535,0.0163
-0.2049,39536,0.007
-0.2337,39537,-0.0026
-0.2269,39538,0.0025
-0.2244,39539,0.0109
-0.2024,39540,-0.0051
-0.2106,39541,-0.013
-0.2103,39542,-0.0128
-0.2272,39543,0.0109
-0.2381,39544,0.0146
-0.231,39545,0.0174
-0.2293,39546,0.0254
-0.2057,39547,0.0204
-0.2202,39548,0.0163
-0.246,39549,0.0076
-0.235,39550,0.0199
-0.233,39551,-0.0086
-0.2151,39552,0.0176
-0.207,39553,0.0097
-0.2309,39554,-0.009
-0.2195,39555,0.0019
-0.2072,39556,-0.0034
-0.2268,39557,-0.0003
-0.2123,39558,0.0102
-0.2263,39559,0.0016
-0.2309,39560,-0.0121
-0.2197,39561,0.02
-0.2139,39562,0.011
-0.2401,39563,-0.001
-0.2318,39564,-0.0148
-0.2305,39565,0.0026
-0.2268,39566,0.0208
-0.2335,39567,0.0137
-0.2396,39568,0.0139
-0.2422,39569,0.0093
-0.22,39570,-0.0028
-0.2482,39571,-0.001
-0.2219,39572,0.016
-0.2371,39573,0.0095
-0.2281,39574,0.0085
-0.2439,39575,0.0036
-0.2355,39576,0.0306
-0.2421,39577,0.0231
-0.2344,39578,0.0252
-0.2423,39579,0.0086
-0.2447,39580,0.006
-0.2488,39581,0.0145
-0.2653,39582,-0.0049
-0.2333,39583,0.0241
-0.2447,39584,0.0115
-0.2321,39585,0.0155
-0.2449,39586,0.0071
-0.2216,39587,0.0273
-0.2299,39588,0.0197
-0.2348,39589,0.0157
-0.2092,39590,-0.0028
-0.2233,39591,-0.0003
-0.2141,39592,-0.0013
-0.2329,39593,0.0273
-0.2392,39594,0.0205
-0.2353,39595,0.0208
-0.2378,39596,0.0203
-0.2473,39597,0.0122
-0.2327,39598,0.0194
-0.23,39599,0.0114
-0.2421,39600,0.0115
-0.2539,39601,0.0103
-0.2542,39602,0.0104
-0.246,39603,0.0184
-0.2454,39604,0.0091
-0.2027,39605,-0.0567
-0.206,39606,-0.0624
-0.2091,39607,-0.0368
-0.2316,39608,0.012
-0.2298,39609,-0.0329
-0.2322,39610,0.0284
-0.2442,39611,0.0171
-0.266,39612,0.0022
-0.2293,39613,0.0123
-0.2194,39614,-0.0155
-0.2358,39615,-0.0309
-0.2286,39616,0.0024
-0.2124,39617,0.0237
-0.2225,39618,0.0132
-0.1947,39619,-0.007
-0.2062,39620,-0.0174
-0.2135,39621,0.0249
-0.2237,39622,0.0166
-0.2223,39623,0.0148
-0.2319,39624,0.0059
-0.2729,39625,0.0905
-0.2314,39626,0.087
-0.2223,39627,0.0789
-0.2399,39628,0.0821
-0.2362,39629,0.0773
-0.2223,39630,0.0732
-0.2429,39631,0.0809
